codigo_ocupacion,nombre_ocupacion
"8277","Operador de máquina, tostadora/cacao"
"8277","Operador de máquina, tostadora/café"
"8240","Operador de máquina, trabajo de la madera"
"8211","Operador de máquina, transferencia automática/fabricación de"
"8272","Operador de máquina, tratamiento de la leche"
"8112","Operador de máquina, tratamiento de minerales/magnetismo"
"4112","Operador de máquina, tratamiento de texto"
"8231","Operador de máquina, tratamiento del caucho"
"8277","Operador de máquina, tratamiento/cacao"
"8277","Operador de máquina, tratamiento/granos de cacao"
"8277","Operador de máquina, tratamiento/granos de café"
"8277","Operador de máquina, tratamiento/hojas de té"
"8265","Operador de máquina, tratamiento/pellejos"
"8279","Operador de máquina, tratamiento/tabaco"
"8124","Operador de máquina, trefiladora/alambre"
"8142","Operador de máquina, trituradora de madera/pasta para papel"
"8139","Operador de máquina, trituradora/arcilla"
"8139","Operador de máquina, trituradora/esmalte"
"8112","Operador de máquina, trituradora/mineral"
"8139","Operador de máquina, trituradora/pasta de arcilla"
"8332","Operador de máquina, túneles"
"8262","Operador de máquina, urdido sobre plegadora/tejidos"
"8231","Operador de máquina, vulcanización/artículos de caucho"
"8231","Operador de máquina, vulcanización/neumáticos"
"8265","Operador de máquina, zurrado e igualación/pelambres y pieles"
"8152","Operador de marmita, tratamientos químicos y similares"
"8273","Operador de molino, arroz"
"8273","Operador de molino, cereales"
"8251","Operador de prensa, tipográfica/imprenta"
"8275","Operador de prensa, aceites comestibles"
"8251","Operador de prensa, bobina de papel/excepto rotograbado"
"8141","Operador de prensa, contrachapado/madera"
"8231","Operador de prensa, estampadora/caucho"
"8143","Operador de prensa, fabricación/cartón"
"8154","Operador de prensa, fabricación/papel-cartón"
"8251","Operador de prensa, impresión/papeles pintados"
"8251","Operador de prensa, litografía/impresión directa"
"8251","Operador de prensa, litografía/offset"
"8251","Operador de prensa, litografía/impresión directa"
"8139","Operador de prensa, moldeado/cerámica"
"8139","Operador de prensa, moldeado/loza y porcelana"
"8264","Operador de prensa, planchado al vapor/productos textiles"
"8264","Operador de prensa, planchado/productos textiles"
"8251","Operador de prensa, planocilíndrica"
"8251","Operador de prensa, rotativa"
"8251","Operador de prensa, rotograbado"
"8251","Operador de prensa, tipográfica/platina"
"8251","Operador de prensa, tipográfica/rotativa"
"8161","Operador de reactor nuclear, producción de energía eléctrica"
"8154","Operador de reactor, procesos químicos/excepto petróleo y gas"
"8159","Operador de retorta, producción de gas de hulla"
"8152","Operador de secadora, tratamientos químicos y similares"
"7341","Operador de teclado, monotipia"
"8262","Operador de telar"
"8262","Operador de telar, fabricación/encajes"
"8262","Operador de telar, Jacquard"
"8262","Operador de telar, tejido de alfombras"
"8262","Operador de telar, tejidos"
"8290","Operador de tiovivo"
"8240","Operador de torno, trabajo de la madera"
"8161","Operador de turbinas, producción de energía eléctrica"
"8333","Operador exterior, jaula de extracción/minas"
"8279","Operador, acondicionadora al vacío/tabaco"
"8153","Operador, aparatos de filtración/tratamientos químicos y similares"
"8333","Operador, aparatos para izar"
"8332","Operador, apisonadora"
"3133","Operador, audiometría"
"8131","Operador, baño metálico/flotación (vidrio)"
"8159","Operador, batería de gas de hulla"
"3132","Operador, cabina de proyección/cinematografía"
"8333","Operador, cabrestante"
"8333","Operador, cabria/construcción"
"8333","Operador, cabria/minas"
"8171","Operador, cadena de montaje/automatizada"
"4114","Operador, calculadoras"
"8334","Operador, camión/industria"
"8163","Operador, canal de desenlodamiento"
"8334","Operador, carretilla elevadora/horquilla"
"8211","Operador, cepilladora"
"8211","Operador, cepilladora/metales"
"8333","Operador, cinta o cable transportador"
"8211","Operador, cizalla mecánica"
"8163","Operador, compresor de aire"
"8163","Operador, compresor de gas"
"4114","Operador, computadora"
"8163","Operador, congelador"
"4114","Operador, contómetro"
"8121","Operador, convertidor Thomas/acero"
"8121","Operador, convertidor/acero"
"8121","Operador, convertidor/acero (procedimiento a oxígeno LD)"
"8121","Operador, convertidor/acero (procedimiento Bessemer)"
"8121","Operador, convertidor/metales no ferrosos"
"8159","Operador, coquería"
"8331","Operador, cosechadora"
"8161","Operador, cuadro de control/generadores"
"8155","Operador, cuadro de control/refinación (petróleo y gas natural)"
"8161","Operador, cuadro de distribución/central eléctrica"
"8122","Operador, cuchara de colada"
"8275","Operador, desdobladora de aceite y derivados"
"8276","Operador, difusoras/azúcar de remolacha"
"8333","Operador, dique seco"
"3133","Operador, electrocardiografía"
"3133","Operador, electroencefalografía"
"4113","Operador, entrada de datos/clasificadora"
"4113","Operador, entrada de datos/computadoras"
"4113","Operador, entrada de datos/convertidor (de cintas a tarjetas)"
"4113","Operador, entrada de datos/correo electrónico"
"4113","Operador, entrada de datos/máquina convertidora (de cintas a"
"4113","Operador, entrada de datos/máquina convertidora (de tarjetas a"
"4113","Operador, entrada de datos/máquinas perforadoras (cintas)"
"4113","Operador, entrada de datos/máquinas perforadoras (tarjetas y"
"4113","Operador, entrada de datos/máquinas perforadoras (teclado)"
"4113","Operador, entrada de datos/tabuladora"
"4113","Operador, entrada de datos/transcripción de perforaciones"
"3131","Operador, equipo audio/radio"
"3131","Operador, equipo audio/televisión"
"3132","Operador, equipo de amplificación de sonido"
"8123","Operador, equipo de carbonatación/metales"
"8276","Operador, equipo de carbonatación/refinación de azúcar"
"8276","Operador, equipo de cristalización/refinación de azúcar"
"3132","Operador, equipo de difusión/telefilmes"
"3132","Operador, equipo de difusión/televisión"
"3132","Operador, equipo de difusión/vídeo"
"8278","Operador, equipo de germinación/malteado (bebidas alcohólicas)"
"8275","Operador, equipo de hidrogenación, aceites y grasas"
"8264","Operador, equipo de limpieza/alfombras"
"8264","Operador, equipo de limpieza/lavandería"
"8264","Operador, equipo de limpieza/paños"
"8264","Operador, equipo de limpieza/productos textiles"
"3132","Operador, equipo de radiodifusión"
"3131","Operador, equipo de sonorización, cine"
"8332","Operador, equipo para movimiento de tierra"
"3131","Operador, equipos de radio y televisión"
"3132","Operador, equipos de radiotelefonía/estaciones terrestres"
"3122","Operador, equipos informáticos/unidades periféricas"
"3122","Operador, equipos informáticos/unidades periféricas (impresoras"
"3132","Operador, equipos móviles de radiodifusión y televisión"
"3133","Operador, escáner"
"3133","Operador, escáner/óptica"
"8333","Operador, esclusa de canal o puerto"
"8211","Operador, escopleadora"
"8211","Operador, esmeriladora/metales"
"8332","Operador, esparcidora de alquitrán"
"8332","Operador, esparcidora de hormigón/construcciones"
"8332","Operador, esparcidora de piedras/construcciones"
"8163","Operador, estación de bombeo/excepto petróleo y gas natural"
"8155","Operador, estación de bombeo/refinación (petróleo y gas natural)"
"3132","Operador, estación emisora de radio"
"3132","Operador, estación emisora de televisión"
"8163","Operador, estanque de decantación"
"3132","Operador, estudios de radio"
"3132","Operador, estudios de televisión"
"8275","Operador, evaporador en el vacío/extracto de alimentos"
"8154","Operador, evaporador en el vacío/productos químicos (excepto"
"8332","Operador, excavadora"
"8332","Operador, explanadora y escráper"
"4114","Operador, facturadora"
"8139","Operador, filtro-prensa/pasta de arcilla"
"8153","Operador, filtro-prensa/substancias químicas y materias similares"
"8153","Operador, filtro/tambor giratorio"
"8333","Operador, funivía/funicular aéreo"
"3131","Operador, grabación de sonido"
"3131","Operador, grabación de sonido/discos"
"3131","Operador, grabación de sonido/radio"
"3131","Operador, grabación de sonido/televisión"
"8333","Operador, grúa"
"8333","Operador, grúa de pórtico"
"8333","Operador, grúa fija"
"8333","Operador, grúa flotante"
"8333","Operador, grúa locomóvil"
"8333","Operador, grúa móvil"
"8333","Operador, grúa móvil/ferrocarril"
"8121","Operador, horno de afino/acero"
"8121","Operador, horno de afino/horno eléctrico de arco (acero)"
"8121","Operador, horno de afino/horno Martin Siemens (acero)"
"8121","Operador, horno de afino/metales no ferrosos"
"8121","Operador, horno de primera fusión/metales"
"8121","Operador, horno de primera fusión/metales (alto horno)"
"8121","Operador, horno de pudelar"
"8122","Operador, horno de segunda fusión/crisol (metales)"
"8122","Operador, horno de segunda fusión/cubilote (metales)"
"8122","Operador, horno de segunda fusión/horno a arco eléctrico (metales)"
"8122","Operador, horno de segunda fusión/horno Martín Siemens (metales)"
"8122","Operador, horno de segunda fusión/metales"
"8122","Operador, horno de segunda fusión/recalentamiento (metales)"
"8122","Operador, horno de segunda fusión/reverbero (metales)"
"8334","Operador, horquilla elevadora"
"8278","Operador, instalación de fermentación/bebidas alcohólicas"
"8333","Operador, jaulas/minas"
"8331","Operador, máquina agrícola"
"8331","Operador, máquina agrícola/motorizada"
"8122","Operador, máquina centrifugadora de colada/productos cilíndricos"
"8155","Operador, máquina de bombeo/petróleo y gas natural"
"8263","Operador, máquina de bordar"
"8122","Operador, máquina de colada continua/tubos y varillas (metales no"
"8122","Operador, máquina de colar a presión/metales ferrosos"
"8131","Operador, máquina de cortar/vidrio"
"8263","Operador, máquina de coser"
"8263","Operador, máquina de coser/artículos textiles"
"8263","Operador, máquina de coser/calzado"
"8263","Operador, máquina de coser/cuero"
"8263","Operador, máquina de coser/pieles"
"8263","Operador, máquina de coser/prendas de vestir"
"8263","Operador, máquina de coser/sombreros"
"8263","Operador, máquina de coser/tapicería de muebles"
"8159","Operador, máquina de licuefacción/gases"
"8211","Operador, máquina de tallar engranajes"
"4114","Operador, máquina franqueadora"
"8131","Operador, máquina rebanadora/vidrio"
"8332","Operador, maquinaria de excavación de tierra"
"4114","Operador, máquinas contables"
"4114","Operador, máquinas de llevar libros"
"4114","Operador, máquinas de sumar"
"8211","Operador, máquinas herramientas"
"8332","Operador, martinete"
"3132","Operador, micrófonos"
"8333","Operador, montacargas/manipulación de material"
"8332","Operador, pala mecánica"
"8332","Operador, pavimentadora/alquitrán"
"8113","Operador, perforadora/percusión (pozos de petróleo y gas)"
"8333","Operador, pontón de grúa"
"8131","Operador, prensa de estampar/vidrio"
"8275","Operador, prensa de frutas"
"8131","Operador, prensa de moldear/vidrio"
"8275","Operador, prensa hidráulica/extracción (aceites comestibles)"
"8211","Operador, prensa mecánica"
"8211","Operador, prensa mecánica, metales"
"8333","Operador, puente"
"8333","Operador, puente de báscula"
"8333","Operador, puente giratorio"
"8333","Operador, puente grúa"
"8333","Operador, puente levadizo"
"3132","Operador, radio/navegación aérea"
"3132","Operador, radio/navegación marítima"
"3133","Operador, radiografía"
"3133","Operador, rayos X"
"8172","Operador, robot industrial"
"8331","Operador, segadora-trilladora-aventadora"
"8141","Operador, sierra de cinta/aserradero (madera)"
"8141","Operador, sierra de cinta/duelas de barril"
"8141","Operador, sierra de cinta/madera"
"8211","Operador, sierra mecánica/metales"
"8141","Operador, sierra/madera"
"8275","Operador, tacho de vacío/extractos de alimentos"
"8272","Operador, tacho de vacío/leche condensada"
"8155","Operador, tanques mezcladores/refinación de petróleo y gas natural"
"3132","Operador, telecomunicaciones"
"4112","Operador, telefax"
"4112","Operador, telégrafo"
"4112","Operador, teleimpresora"
"8333","Operador, telesilla"
"8333","Operador, torre-grúa"
"3132","Operador, transmisores/radio"
"3132","Operador, transmisores/televisión"
